ID,가격
TEST_03825,34.32543
TEST_03826,63.42286
TEST_03827,78.3398
TEST_03828,26.47967
TEST_03829,30.492012
TEST_03830,15.73334
TEST_03831,20.60843
TEST_03832,141.95932
TEST_03833,45.02063
TEST_03834,31.56614
TEST_03835,33.97179
TEST_03836,21.460854
TEST_03837,23.45155
TEST_03838,69.738754
TEST_03839,16.166994
TEST_03840,113.70001
TEST_03841,23.112494
TEST_03842,71.50009
TEST_03843,106.9171
TEST_03844,76.0597
TEST_03845,12.485508
TEST_03846,45.00965
TEST_03847,14.269413
TEST_03848,48.39354
TEST_03849,76.707596
TEST_03850,20.738571
TEST_03851,104.146935
TEST_03852,31.353436
TEST_03853,9.736096
TEST_03854,17.8313
TEST_03855,55.15212
TEST_03856,33.36123
TEST_03857,18.518604
TEST_03858,102.38687
TEST_03859,50.360695
TEST_03860,5.4684353
TEST_03861,25.26453
TEST_03862,44.796883
TEST_03863,75.5136
TEST_03864,79.43878
TEST_03865,41.881367
TEST_03866,12.903122
TEST_03867,39.038704
TEST_03868,8.560415
TEST_03869,48.751396
TEST_03870,68.57431
TEST_03871,39.716805
TEST_03872,74.87752
TEST_03873,10.240976
TEST_03874,16.252268
TEST_03875,104.35133
TEST_03876,46.388607
TEST_03877,29.421646
TEST_03878,29.210308
TEST_03879,89.07442
TEST_03880,14.303192
TEST_03881,7.6408296
TEST_03882,116.397934
TEST_03883,65.45251
TEST_03884,23.275755
TEST_03885,12.375616
TEST_03886,45.72839
TEST_03887,24.381544
TEST_03888,59.927437
TEST_03889,73.0993
TEST_03890,22.186733
TEST_03891,69.1463
TEST_03892,53.132668
TEST_03893,23.829193
TEST_03894,91.9143
TEST_03895,11.212673
TEST_03896,30.53458
TEST_03897,102.67549
TEST_03898,67.29126
TEST_03899,21.32813
TEST_03900,75.95555
TEST_03901,16.700012
TEST_03902,133.73058
TEST_03903,76.33644
TEST_03904,31.871725
TEST_03905,24.361496
TEST_03906,17.680824
TEST_03907,107.534485
TEST_03908,11.04819
TEST_03909,17.622974
TEST_03910,28.04419
TEST_03911,45.459057
TEST_03912,28.707655
TEST_03913,52.958897
TEST_03914,25.806229
TEST_03915,99.51503
TEST_03916,62.231056
TEST_03917,59.843624
TEST_03918,96.379295
TEST_03919,14.480336
TEST_03920,94.47835
TEST_03921,41.89185
TEST_03922,118.46716
TEST_03923,121.28065
TEST_03924,76.14461
TEST_03925,117.75122
TEST_03926,51.92707
TEST_03927,35.398808
TEST_03928,11.5859375
TEST_03929,80.46093
TEST_03930,9.255417
TEST_03931,80.508644
TEST_03932,44.13767
TEST_03933,43.907383
TEST_03934,39.65178
TEST_03935,33.718613
TEST_03936,28.95396
TEST_03937,102.024284
TEST_03938,30.647568
TEST_03939,27.93857
TEST_03940,123.0132
TEST_03941,14.774626
TEST_03942,47.037735
TEST_03943,26.713364
TEST_03944,16.314482
TEST_03945,67.829056
TEST_03946,65.51647
TEST_03947,77.55391
TEST_03948,7.3972273
TEST_03949,23.4762
TEST_03950,59.07271
TEST_03951,14.696863
TEST_03952,133.20013
TEST_03953,144.26485
TEST_03954,98.20622
TEST_03955,112.17285
TEST_03956,90.5386
TEST_03957,37.59787
TEST_03958,74.01915
TEST_03959,24.300747
TEST_03960,64.62068
TEST_03961,65.18889
TEST_03962,57.76182
TEST_03963,6.7087016
TEST_03964,14.008249
TEST_03965,48.18834
TEST_03966,112.246376
TEST_03967,96.34915
TEST_03968,52.22683
TEST_03969,83.16653
TEST_03970,8.241822
TEST_03971,19.83299
TEST_03972,31.512978
TEST_03973,16.642977
TEST_03974,103.4455
TEST_03975,82.385056
TEST_03976,12.611362
TEST_03977,39.705093
TEST_03978,59.32716
TEST_03979,31.781473
TEST_03980,102.429085
TEST_03981,91.40282
TEST_03982,15.020685
TEST_03983,68.938
TEST_03984,85.50755
TEST_03985,61.142437
TEST_03986,40.84456
TEST_03987,57.98261
TEST_03988,21.068304
TEST_03989,41.85756
TEST_03990,26.031057
TEST_03991,33.98786
TEST_03992,59.147038
TEST_03993,48.93816
TEST_03994,23.685389
TEST_03995,19.604866
TEST_03996,65.92946
TEST_03997,25.856216
TEST_03998,46.310173
TEST_03999,22.074402
TEST_04000,127.78218
TEST_04001,74.98419
TEST_04002,72.05156
TEST_04003,61.551758
TEST_04004,16.20152
TEST_04005,10.65721
TEST_04006,24.825981
TEST_04007,46.667988
TEST_04008,14.331523
TEST_04009,112.24606
TEST_04010,22.840134
TEST_04011,42.122726
TEST_04012,24.445538
TEST_04013,23.692793
TEST_04014,133.50676
TEST_04015,33.91866
TEST_04016,48.84076
TEST_04017,45.92066
TEST_04018,14.133497
TEST_04019,21.888456
TEST_04020,124.24716
TEST_04021,72.88238
TEST_04022,74.993454
TEST_04023,11.67494
TEST_04024,17.066147
TEST_04025,66.536545
TEST_04026,122.7056
TEST_04027,76.552376
TEST_04028,133.46078
TEST_04029,24.970058
TEST_04030,21.726501
TEST_04031,35.758316
TEST_04032,22.52039
TEST_04033,117.35121
TEST_04034,27.975262
TEST_04035,35.78499
TEST_04036,22.440073
TEST_04037,38.51147
TEST_04038,26.242897
TEST_04039,26.855047
TEST_04040,60.80095
TEST_04041,106.00363
TEST_04042,22.189121
TEST_04043,7.413226
TEST_04044,39.804596
TEST_04045,22.27291
TEST_04046,54.665466
TEST_04047,91.823456
TEST_04048,19.619343
TEST_04049,102.01564
TEST_04050,64.86955
TEST_04051,88.250854
TEST_04052,18.33057
TEST_04053,39.917572
TEST_04054,71.40514
TEST_04055,40.18986
TEST_04056,28.07838
TEST_04057,100.43297
TEST_04058,29.12348
TEST_04059,24.398214
TEST_04060,75.43859
TEST_04061,40.33484
TEST_04062,24.827595
TEST_04063,106.42154
TEST_04064,37.62287
TEST_04065,29.015942
TEST_04066,14.523451
TEST_04067,47.63963
TEST_04068,44.706238
TEST_04069,52.526062
TEST_04070,77.41628
TEST_04071,10.354598
TEST_04072,11.818487
TEST_04073,18.258781
TEST_04074,20.239422
TEST_04075,90.02775
TEST_04076,27.591507
TEST_04077,55.447678
TEST_04078,17.134045
TEST_04079,29.279137
TEST_04080,72.38486
TEST_04081,58.461514
TEST_04082,38.39391
TEST_04083,38.752197
TEST_04084,37.603683
TEST_04085,33.78437
TEST_04086,13.954327
TEST_04087,65.91481
TEST_04088,41.680496
TEST_04089,106.33324
TEST_04090,13.973356
TEST_04091,38.451393
TEST_04092,25.88953
TEST_04093,48.544113
TEST_04094,127.4568
TEST_04095,23.488512
TEST_04096,34.664875
TEST_04097,21.109797
TEST_04098,41.738617
TEST_04099,40.401474
TEST_04100,11.8682785
TEST_04101,37.771667
TEST_04102,18.871233
TEST_04103,147.61014
TEST_04104,14.859947
TEST_04105,16.313025
TEST_04106,80.41756
TEST_04107,54.71354
TEST_04108,21.921442
TEST_04109,95.62399
TEST_04110,29.283173
TEST_04111,14.444888
TEST_04112,7.149506
TEST_04113,20.581356
TEST_04114,18.2566
TEST_04115,22.825155
TEST_04116,19.984192
TEST_04117,48.147602
TEST_04118,106.067215
TEST_04119,14.840909
TEST_04120,124.30899
TEST_04121,134.87099
TEST_04122,116.29397
TEST_04123,23.85086
TEST_04124,86.92149
TEST_04125,21.855724
TEST_04126,20.800163
TEST_04127,16.03103
TEST_04128,25.180191
TEST_04129,104.43669
TEST_04130,68.08926
TEST_04131,16.26118
TEST_04132,21.356554
TEST_04133,28.659325
TEST_04134,110.6543
TEST_04135,63.90193
TEST_04136,12.732523
TEST_04137,106.48831
TEST_04138,32.815193
TEST_04139,87.65452
TEST_04140,40.03752
TEST_04141,94.55283
TEST_04142,69.328705
TEST_04143,27.992767
TEST_04144,16.269272
TEST_04145,111.34308
TEST_04146,77.540115
TEST_04147,38.785645
TEST_04148,52.440224
TEST_04149,17.895746
TEST_04150,83.77637
TEST_04151,64.42957
TEST_04152,15.1414385
TEST_04153,31.014275
TEST_04154,32.11708
TEST_04155,37.17151
TEST_04156,22.833904
TEST_04157,138.07135
TEST_04158,35.929356
TEST_04159,16.089874
TEST_04160,5.4770775
TEST_04161,21.648483
TEST_04162,65.08823
TEST_04163,17.033346
TEST_04164,129.50168
TEST_04165,23.758694
TEST_04166,36.683006
TEST_04167,87.7807
TEST_04168,30.653408
TEST_04169,71.584045
TEST_04170,21.267696
TEST_04171,50.14248
TEST_04172,118.83678
TEST_04173,34.237595
TEST_04174,27.29063
TEST_04175,65.89698
TEST_04176,7.8913226
TEST_04177,28.887642
TEST_04178,26.237644
TEST_04179,94.809814
TEST_04180,69.609665
TEST_04181,71.79814
TEST_04182,100.5386
TEST_04183,55.615875
TEST_04184,38.494476
TEST_04185,26.296873
TEST_04186,57.663498
TEST_04187,21.931793
TEST_04188,31.537123
TEST_04189,27.905777
TEST_04190,62.688225
TEST_04191,22.523252
TEST_04192,37.503727
TEST_04193,77.728226
TEST_04194,136.74916
TEST_04195,98.01593
TEST_04196,143.03853
TEST_04197,26.970226
TEST_04198,53.545708
TEST_04199,24.17448
TEST_04200,82.22913
TEST_04201,67.98713
TEST_04202,64.11047
TEST_04203,42.608597
TEST_04204,76.705696
TEST_04205,31.004713
TEST_04206,19.149782
TEST_04207,33.974422
TEST_04208,60.322304
TEST_04209,24.434095
TEST_04210,59.99952
TEST_04211,12.465132
TEST_04212,45.622086
TEST_04213,145.628
TEST_04214,40.175156
TEST_04215,35.57671
TEST_04216,74.88671
TEST_04217,97.1297
TEST_04218,67.73104
TEST_04219,26.923529
TEST_04220,116.77788
TEST_04221,75.112076
TEST_04222,21.341679
TEST_04223,12.193638
TEST_04224,84.72833
TEST_04225,61.71946
TEST_04226,69.22113
TEST_04227,37.012497
TEST_04228,28.798119
TEST_04229,82.957245
TEST_04230,78.02377
TEST_04231,46.117832
TEST_04232,50.66733
TEST_04233,21.927485
TEST_04234,4.418398
TEST_04235,37.191612
TEST_04236,63.897163
TEST_04237,86.04158
TEST_04238,73.23099
TEST_04239,109.49887
TEST_04240,121.25426
TEST_04241,62.35813
TEST_04242,17.46137
TEST_04243,17.471416
TEST_04244,43.65203
TEST_04245,117.94078
TEST_04246,75.04252
TEST_04247,100.74428
TEST_04248,79.18653
TEST_04249,73.37922
TEST_04250,24.08949
TEST_04251,122.399376
TEST_04252,40.781948
TEST_04253,16.055382
TEST_04254,119.527054
TEST_04255,19.82949
TEST_04256,37.63643
TEST_04257,17.540638
TEST_04258,31.350435
TEST_04259,12.337747
TEST_04260,83.27869
TEST_04261,13.389679
TEST_04262,49.777176
TEST_04263,55.0174
TEST_04264,83.29207
TEST_04265,33.402046
TEST_04266,28.112186
TEST_04267,108.81871
TEST_04268,52.83876
TEST_04269,21.104685
TEST_04270,28.264118
TEST_04271,132.81158
TEST_04272,125.76161
TEST_04273,25.722435
TEST_04274,46.27237
TEST_04275,57.331486
TEST_04276,84.079414
TEST_04277,82.34905
TEST_04278,34.239403
TEST_04279,7.9448595
TEST_04280,80.53986
TEST_04281,11.479402
TEST_04282,126.173676
TEST_04283,107.95115
TEST_04284,33.45739
TEST_04285,125.85321
TEST_04286,11.749624
TEST_04287,48.139717
TEST_04288,47.645363
TEST_04289,35.307163
TEST_04290,79.45213
TEST_04291,97.26927
TEST_04292,63.034164
TEST_04293,17.08745
TEST_04294,50.755486
TEST_04295,111.21316
TEST_04296,27.071507
TEST_04297,38.498863
TEST_04298,9.259086
TEST_04299,26.29383
TEST_04300,96.21054
TEST_04301,45.422684
TEST_04302,23.054304
TEST_04303,74.66966
TEST_04304,45.223824
TEST_04305,25.023493
TEST_04306,22.613514
TEST_04307,51.05267
TEST_04308,27.715252
TEST_04309,44.274117
TEST_04310,40.903553
TEST_04311,31.818651
TEST_04312,34.389954
TEST_04313,111.07109
TEST_04314,59.78469
TEST_04315,44.640503
TEST_04316,37.022217
TEST_04317,83.14208
TEST_04318,9.627733
TEST_04319,38.03005
TEST_04320,11.995186
TEST_04321,13.411542
TEST_04322,44.301044
TEST_04323,14.482938
TEST_04324,38.47083
TEST_04325,42.94433
TEST_04326,44.005974
TEST_04327,23.423672
TEST_04328,85.78062
TEST_04329,14.396502
TEST_04330,128.819
TEST_04331,14.818468
TEST_04332,44.976303
TEST_04333,34.78006
TEST_04334,135.81294
TEST_04335,111.18167
TEST_04336,23.69882
TEST_04337,23.090609
TEST_04338,69.80458
TEST_04339,7.656144
TEST_04340,38.279163
TEST_04341,28.684721
TEST_04342,104.99072
TEST_04343,41.68693
TEST_04344,93.81242
TEST_04345,53.59367
TEST_04346,100.15153
TEST_04347,118.008
TEST_04348,27.097649
TEST_04349,80.957664
TEST_04350,102.86555
TEST_04351,59.788017
TEST_04352,61.154793
TEST_04353,32.098186
TEST_04354,116.45394
TEST_04355,49.888786
TEST_04356,136.7692
TEST_04357,48.620422
TEST_04358,25.914944
TEST_04359,45.569733
TEST_04360,28.388859
TEST_04361,77.10148
TEST_04362,54.012184
TEST_04363,19.946798
TEST_04364,61.47414
TEST_04365,20.225243
TEST_04366,83.76697
TEST_04367,58.075348
TEST_04368,16.347736
TEST_04369,8.923152
TEST_04370,22.092009
TEST_04371,16.346674
TEST_04372,7.496826
TEST_04373,62.903824
TEST_04374,39.830814
TEST_04375,126.411896
TEST_04376,29.702427
TEST_04377,32.177807
TEST_04378,98.41638
TEST_04379,73.90344
TEST_04380,14.702181
TEST_04381,30.935574
TEST_04382,120.264694
TEST_04383,112.55728
TEST_04384,45.93621
TEST_04385,94.45967
TEST_04386,44.131516
TEST_04387,43.4758
TEST_04388,33.65855
TEST_04389,91.85858
TEST_04390,18.40074
TEST_04391,76.20873
TEST_04392,28.661602
TEST_04393,26.209568
TEST_04394,21.687151
TEST_04395,21.220085
TEST_04396,44.516853
TEST_04397,29.153725
TEST_04398,23.849972
TEST_04399,49.568874
TEST_04400,28.557411
TEST_04401,22.323315
TEST_04402,101.87538
TEST_04403,25.798279
TEST_04404,12.564661
TEST_04405,34.117355
TEST_04406,19.630465
TEST_04407,58.73051
TEST_04408,74.91624
TEST_04409,50.71807
TEST_04410,6.225668
TEST_04411,34.901756
TEST_04412,22.19569
TEST_04413,59.424835
TEST_04414,17.265387
TEST_04415,11.121848
TEST_04416,53.34554
TEST_04417,10.694422
TEST_04418,64.24266
TEST_04419,29.423859
TEST_04420,23.76667
TEST_04421,49.472225
TEST_04422,32.730522
TEST_04423,29.656103
TEST_04424,16.028818
TEST_04425,68.26669
TEST_04426,5.1042995
TEST_04427,51.667633
TEST_04428,21.363708
TEST_04429,40.420135
TEST_04430,17.868362
TEST_04431,41.225086
TEST_04432,22.642578
TEST_04433,7.0213847
TEST_04434,17.576416
TEST_04435,27.42125
TEST_04436,85.60951
TEST_04437,17.189102
TEST_04438,32.778076
TEST_04439,78.744125
TEST_04440,40.887836
TEST_04441,27.759739
TEST_04442,25.337408
TEST_04443,41.048218
TEST_04444,98.591
TEST_04445,5.4079657
TEST_04446,39.9497
TEST_04447,53.259937
TEST_04448,75.32658
TEST_04449,18.143778
TEST_04450,14.939749
TEST_04451,57.680504
TEST_04452,28.041553
TEST_04453,89.24543
TEST_04454,90.15107
TEST_04455,22.788929
TEST_04456,97.11224
TEST_04457,99.20032
TEST_04458,46.24099
TEST_04459,65.112526
TEST_04460,46.122948
TEST_04461,31.856867
TEST_04462,22.01487
TEST_04463,15.177302
TEST_04464,33.012024
TEST_04465,18.704998
TEST_04466,25.285019
TEST_04467,28.605377
TEST_04468,26.921696
TEST_04469,18.843666
TEST_04470,119.21016
TEST_04471,23.481659
TEST_04472,20.505655
TEST_04473,32.035156
TEST_04474,77.04888
TEST_04475,18.565382
TEST_04476,39.46011
TEST_04477,132.04704
TEST_04478,9.5431185
TEST_04479,30.798164
TEST_04480,14.508104
TEST_04481,7.0392075
TEST_04482,39.942062
TEST_04483,23.599358
TEST_04484,31.875465
TEST_04485,41.65188
TEST_04486,80.34065
TEST_04487,54.43622
TEST_04488,41.261593
TEST_04489,130.07138
TEST_04490,17.055143
TEST_04491,35.675014
TEST_04492,26.16165
TEST_04493,111.12398
TEST_04494,87.71162
TEST_04495,21.254894
TEST_04496,27.862986
TEST_04497,35.262997
TEST_04498,13.490081
TEST_04499,71.509346
TEST_04500,45.922195
TEST_04501,110.342575
TEST_04502,19.063824
TEST_04503,103.64224
TEST_04504,7.2835217
TEST_04505,129.36497
TEST_04506,114.77209
TEST_04507,73.034805
TEST_04508,14.053504
TEST_04509,102.474815
TEST_04510,18.813158
TEST_04511,62.28141
TEST_04512,10.105192
TEST_04513,80.525215
TEST_04514,16.8172
TEST_04515,125.87881
TEST_04516,40.394062
TEST_04517,107.559265
TEST_04518,20.079824
TEST_04519,111.17297
TEST_04520,88.31938
TEST_04521,53.83779
TEST_04522,38.038124
TEST_04523,29.324272
TEST_04524,26.397865
TEST_04525,69.55368
TEST_04526,125.57191
TEST_04527,13.889488
TEST_04528,38.597065
TEST_04529,24.381683
TEST_04530,45.909145
TEST_04531,46.573574
TEST_04532,52.862965
TEST_04533,18.481213
TEST_04534,38.02751
TEST_04535,88.211205
TEST_04536,16.509573
TEST_04537,132.29498
TEST_04538,47.64257
TEST_04539,98.552
TEST_04540,37.69283
TEST_04541,51.75319
TEST_04542,79.21393
TEST_04543,17.181282
TEST_04544,38.27868
TEST_04545,63.233517
TEST_04546,14.252369
TEST_04547,15.49914
TEST_04548,24.693113
TEST_04549,66.0654
TEST_04550,44.318413
TEST_04551,28.974367
TEST_04552,90.02271
TEST_04553,36.226673
TEST_04554,73.03118
TEST_04555,47.946434
TEST_04556,93.389015
TEST_04557,42.915504
TEST_04558,19.407026
TEST_04559,19.23088
TEST_04560,56.459175
TEST_04561,25.691603
TEST_04562,101.930016
TEST_04563,116.82015
TEST_04564,50.460796
TEST_04565,126.15806
TEST_04566,109.672806
TEST_04567,33.607155
TEST_04568,84.00989
TEST_04569,25.536957
TEST_04570,22.688377
TEST_04571,29.848972
TEST_04572,94.208305
TEST_04573,11.514569
TEST_04574,15.155996
TEST_04575,44.227013
TEST_04576,18.165577
TEST_04577,18.009993
TEST_04578,58.04776
TEST_04579,24.937565
TEST_04580,54.871643
TEST_04581,33.19179
TEST_04582,84.66144
TEST_04583,123.756546
TEST_04584,12.595783
TEST_04585,18.527287
TEST_04586,113.299416
TEST_04587,36.260334
TEST_04588,73.554245
TEST_04589,31.38728
TEST_04590,35.229576
TEST_04591,67.66895
TEST_04592,26.847507
TEST_04593,97.77317
TEST_04594,61.865868
TEST_04595,113.68042
TEST_04596,132.13316
TEST_04597,30.367678
TEST_04598,20.157564
TEST_04599,64.084236
TEST_04600,55.08673
TEST_04601,71.50473
TEST_04602,118.04991
TEST_04603,83.32327
TEST_04604,18.068935
TEST_04605,98.34059
TEST_04606,24.8868
TEST_04607,52.069557
TEST_04608,69.60119
TEST_04609,87.20903
TEST_04610,22.87482
TEST_04611,127.9745
TEST_04612,38.44265
TEST_04613,64.71352
TEST_04614,18.281956
TEST_04615,35.805855
TEST_04616,70.689384
TEST_04617,59.738125
TEST_04618,57.29515
TEST_04619,130.14914
TEST_04620,24.139412
TEST_04621,28.095264
TEST_04622,55.33497
TEST_04623,134.70793
TEST_04624,113.25248
TEST_04625,39.767014
TEST_04626,36.07917
TEST_04627,32.785305
TEST_04628,86.03131
TEST_04629,34.656887
TEST_04630,20.035294
TEST_04631,121.360016
TEST_04632,29.528957
TEST_04633,24.846153
TEST_04634,100.45789
TEST_04635,21.203232
TEST_04636,109.917015
TEST_04637,94.16916
TEST_04638,86.77416
TEST_04639,58.959747
TEST_04640,22.296488
TEST_04641,106.612366
TEST_04642,131.10963
TEST_04643,25.230751
TEST_04644,20.793327
TEST_04645,52.150894
TEST_04646,19.206264
TEST_04647,21.013123
TEST_04648,88.43163
TEST_04649,27.612528
TEST_04650,29.203869
TEST_04651,29.285198
TEST_04652,44.62785
TEST_04653,59.13916
TEST_04654,98.18277
TEST_04655,117.182365
TEST_04656,30.288147
TEST_04657,28.185833
TEST_04658,102.16197
TEST_04659,6.5385327
TEST_04660,71.20567
TEST_04661,21.928366
TEST_04662,73.022644
TEST_04663,34.0342
TEST_04664,121.72539
TEST_04665,47.269398
TEST_04666,42.19538
TEST_04667,68.18124
TEST_04668,39.197857
TEST_04669,35.64065
TEST_04670,45.120113
TEST_04671,17.4412
TEST_04672,43.637177
TEST_04673,51.225876
TEST_04674,31.002872
TEST_04675,130.85391
TEST_04676,22.146877
TEST_04677,121.14667
TEST_04678,32.069313
TEST_04679,79.23113
TEST_04680,86.94249
TEST_04681,21.968597
TEST_04682,14.120198
TEST_04683,35.634777
TEST_04684,14.452524
TEST_04685,21.824955
TEST_04686,93.40852
TEST_04687,50.866734
TEST_04688,113.47429
TEST_04689,45.35141
TEST_04690,138.38461
TEST_04691,12.479685
TEST_04692,38.2944
TEST_04693,29.799534
TEST_04694,49.62046
TEST_04695,65.116035
TEST_04696,115.60683
TEST_04697,17.549084
TEST_04698,78.469666
TEST_04699,69.170525
TEST_04700,20.431328
TEST_04701,3.562562
TEST_04702,114.53783
TEST_04703,32.07203
TEST_04704,12.331659
TEST_04705,92.92908
TEST_04706,78.665794
TEST_04707,18.012196
TEST_04708,51.965057
TEST_04709,97.50037
TEST_04710,36.877266
TEST_04711,7.28022
TEST_04712,36.263702
TEST_04713,24.098116
TEST_04714,14.425898
TEST_04715,35.740864
TEST_04716,24.42214
TEST_04717,79.49075
TEST_04718,52.06565
TEST_04719,37.09992
TEST_04720,118.5143
TEST_04721,72.20951
TEST_04722,62.291744
TEST_04723,93.96853
TEST_04724,63.775307
TEST_04725,11.491812
TEST_04726,29.204334
TEST_04727,29.635012
TEST_04728,22.471363
TEST_04729,17.534592
TEST_04730,69.686844
TEST_04731,41.819206
TEST_04732,33.76902
TEST_04733,48.024223
TEST_04734,95.20348
TEST_04735,31.960485
TEST_04736,119.00296
TEST_04737,31.865705
TEST_04738,31.076889
TEST_04739,29.559969
TEST_04740,67.490585
TEST_04741,19.010801
TEST_04742,112.36553
TEST_04743,29.312637
TEST_04744,29.412472
TEST_04745,29.253902
TEST_04746,41.83105
TEST_04747,51.43663
TEST_04748,48.40419
TEST_04749,127.74764
TEST_04750,20.566067
TEST_04751,48.708138
TEST_04752,13.625802
TEST_04753,12.902359
TEST_04754,13.191441
TEST_04755,16.676632
TEST_04756,134.58315
TEST_04757,29.81179
TEST_04758,16.472815
TEST_04759,111.23338
TEST_04760,66.88068
TEST_04761,127.89839
TEST_04762,19.767765
TEST_04763,108.36207
TEST_04764,23.57801
TEST_04765,43.678017
TEST_04766,37.643223
TEST_04767,52.439697
TEST_04768,29.358355
TEST_04769,130.91266
TEST_04770,32.514275
TEST_04771,20.829374
TEST_04772,31.752743
TEST_04773,24.615974
TEST_04774,17.335217
TEST_04775,42.69246
TEST_04776,103.11512
TEST_04777,20.836082
TEST_04778,24.370518
TEST_04779,127.15824
TEST_04780,9.53728
TEST_04781,9.231387
TEST_04782,57.98242
TEST_04783,68.62836
TEST_04784,97.665436
TEST_04785,38.18275
TEST_04786,58.295258
TEST_04787,38.430695
TEST_04788,131.30072
TEST_04789,64.328384
TEST_04790,88.29644
TEST_04791,29.126526
TEST_04792,30.652695
TEST_04793,79.60274
TEST_04794,101.57663
TEST_04795,69.99833
TEST_04796,21.369333
TEST_04797,27.141102
TEST_04798,103.14734
TEST_04799,17.302742
TEST_04800,24.017815
TEST_04801,120.729385
TEST_04802,44.876495
TEST_04803,37.20677
TEST_04804,59.92907
TEST_04805,11.473076
TEST_04806,13.488346
TEST_04807,36.621796
TEST_04808,14.503845
TEST_04809,22.916243
TEST_04810,21.907907
TEST_04811,15.891863
TEST_04812,30.720137
TEST_04813,26.396832
TEST_04814,61.315865
TEST_04815,44.796867
TEST_04816,17.774485
TEST_04817,124.56529
TEST_04818,93.80558
TEST_04819,4.387866
TEST_04820,79.89607
TEST_04821,109.6442
TEST_04822,37.23344
TEST_04823,113.23657
TEST_04824,41.61632
TEST_04825,56.507774
TEST_04826,37.268627
TEST_04827,21.8408
TEST_04828,22.696377
TEST_04829,55.65658
TEST_04830,25.865185
TEST_04831,85.18245
TEST_04832,13.7332325
TEST_04833,13.02351
TEST_04834,103.91533
TEST_04835,22.641905
TEST_04836,32.023247
TEST_04837,68.700874
TEST_04838,43.391212
TEST_04839,47.533943
TEST_04840,66.729675
TEST_04841,70.92336
TEST_04842,15.825358
TEST_04843,53.341362
TEST_04844,15.229841
TEST_04845,19.53026
TEST_04846,73.10647
TEST_04847,50.167015
TEST_04848,23.26569
TEST_04849,18.700748
TEST_04850,35.830246
TEST_04851,20.910069
TEST_04852,38.806503
TEST_04853,47.33756
TEST_04854,145.39523
TEST_04855,74.17589
TEST_04856,22.754448
TEST_04857,48.115494
TEST_04858,9.115143
TEST_04859,93.83486
TEST_04860,50.10282
TEST_04861,43.798733
TEST_04862,46.37117
TEST_04863,12.86848
TEST_04864,30.373009
TEST_04865,18.210613
TEST_04866,74.37314
TEST_04867,36.29989
TEST_04868,11.4655695
TEST_04869,18.183857
TEST_04870,94.17543
TEST_04871,19.517614
TEST_04872,69.3558
TEST_04873,8.868523
TEST_04874,59.625137
TEST_04875,40.65069
TEST_04876,131.78566
TEST_04877,30.006907
TEST_04878,55.51235
TEST_04879,16.988853
TEST_04880,33.188015
TEST_04881,60.753677
TEST_04882,23.757368
TEST_04883,30.36
TEST_04884,28.300026
TEST_04885,40.592022
TEST_04886,132.28299
TEST_04887,29.075354
TEST_04888,79.83891
TEST_04889,125.2947
TEST_04890,73.33309
TEST_04891,28.940704
TEST_04892,67.247086
TEST_04893,79.33338
TEST_04894,102.359024
TEST_04895,7.9000463
TEST_04896,29.539188
TEST_04897,11.426481
TEST_04898,53.185284
TEST_04899,28.812439
TEST_04900,18.06761
TEST_04901,21.44958
TEST_04902,56.04164
TEST_04903,92.14694
TEST_04904,14.937885
TEST_04905,70.3672
TEST_04906,86.46391
TEST_04907,58.84778
TEST_04908,99.539185
TEST_04909,27.20419
TEST_04910,115.85028
TEST_04911,60.411694
TEST_04912,77.865204
TEST_04913,11.641996
TEST_04914,23.248817
TEST_04915,65.192245
TEST_04916,41.646156
TEST_04917,44.560757
TEST_04918,13.473817
TEST_04919,24.920559
TEST_04920,124.8237
TEST_04921,35.746735
TEST_04922,33.27959
TEST_04923,97.44651
TEST_04924,63.69322
TEST_04925,54.68965
TEST_04926,38.279068
TEST_04927,61.401184
TEST_04928,78.544426
TEST_04929,61.373787
TEST_04930,23.185457
TEST_04931,23.787907
TEST_04932,35.958885
TEST_04933,92.29091
TEST_04934,17.060993
TEST_04935,36.42743
TEST_04936,141.04385
TEST_04937,52.110313
TEST_04938,23.513123
TEST_04939,33.427307
TEST_04940,23.301989
TEST_04941,105.90814
TEST_04942,62.473648
TEST_04943,22.710701
TEST_04944,130.44618
TEST_04945,23.036243
TEST_04946,43.79993
TEST_04947,27.194786
TEST_04948,26.463024
TEST_04949,43.351097
TEST_04950,9.4947605
TEST_04951,20.897865
TEST_04952,13.842596
TEST_04953,57.087322
TEST_04954,120.92113
TEST_04955,25.516005
TEST_04956,58.13578
TEST_04957,81.59122
TEST_04958,14.80946
TEST_04959,44.21714
TEST_04960,96.115295
TEST_04961,27.054302
TEST_04962,24.508215
TEST_04963,25.08324
TEST_04964,13.467512
TEST_04965,87.13832
TEST_04966,11.967622
TEST_04967,79.8488
TEST_04968,87.76153
TEST_04969,42.90162
TEST_04970,81.9488
TEST_04971,30.92103
TEST_04972,17.011742
TEST_04973,35.025017
TEST_04974,30.285233
TEST_04975,95.32631
TEST_04976,28.679735
TEST_04977,41.09842
TEST_04978,75.60763
TEST_04979,48.08956
TEST_04980,22.779812
TEST_04981,68.61132
TEST_04982,116.77788
TEST_04983,85.3764
TEST_04984,45.319424
TEST_04985,48.762344
TEST_04986,38.826897
TEST_04987,28.486752
TEST_04988,78.25624
TEST_04989,74.76709
